suite,treatment,scenario,condition_id,seed,sample_index,phase,day,model_version,calibration_status,px_per_cm,arena_width_cm,arena_height_cm,nest_radius_cm,nest_x,nest_y,nest_site_count,nest_site_visits,nest_quorum_events,nest_relocations,nest_relocation_active,nest_relocation_completed,nest_relocation_transports,nest_relocation_quorum,nest_relocation_target,sim_day_seconds,random_state,species,speed,ant_count_target,pheromone_strength,diffusion_rate,evaporation_rate,sense_threshold,temperature,humidity,resource_pressure,threat_pressure,hunger_pressure,brood_demand,soldier_ratio,ants,queens,role_worker,role_nurse,role_soldier,eggs,larvae,pupae,brood_total,dead,nest_corpses,disposed_corpses,food_store,water_store,carrying_food,carrying_water,carrying_corpse,avg_energy,avg_hydration,avg_turn_noise,avg_base_turn_noise,avg_exploration_drive,avg_traffic_load,traffic_max_cell,traffic_mean_occupied_cell,traffic_congested_cells,traffic_contact_pairs,traffic_cross_task_contact_pairs,mean_contact_pairs,mean_cross_task_contact_pairs,task_switches,task_switch_rate,mean_move_per_tick,mean_trail_move_per_tick,ants_with_food_memory,avg_food_memory_strength,low_noise_ants,high_noise_ants,brood_temp,brood_humidity,brood_stress,egg_to_larva,larva_to_pupa,pupa_to_worker,brood_climate_losses,sensing_samples,detectable_sensing_samples,gradient_aligned_turns,gradient_alignment_ratio,mean_abs_side_contrast,mean_abs_turn,mean_turn_contrast_product,food_trips,high_quality_food_trips,low_quality_food_trips,high_quality_food_collected,low_quality_food_collected,food_quality_collected,avg_collected_food_quality,food_recruitments,high_quality_food_remaining,low_quality_food_remaining,water_trips,foraging_trips,food_collected,water_collected,food_trip_rate,water_trip_rate,corpse_moves,corpse_move_rate,task_explore,task_food,task_water,task_brood,task_corpse,task_patrol,task_defense,state_exploring,state_following_food_trail,state_following_water_trail,state_carrying_food,state_carrying_water,state_brood_care,state_corpse_cleanup,state_carrying_corpse,state_returning_to_recover,state_patrolling,state_traffic_detour,state_checking_known_food_site,food_pheromone,water_pheromone,nest_pheromone,alarm_pheromone,death_pheromone,avoid_pheromone,queen_health_mean,queen_energy_mean,queen_hydration_mean,queen_reserve_mean,queen_states,elapsed_ms
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,105,15,simulation,3.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1810279241,lasius,4,423,120,110,80,10,26,58,45,25,95,45,12,423,1,266,99,58,9,53,6,68,0,0,0,111,0,6,10,0,86,88,0.0604,0.051,0.147,0.122,7,1.66,2,302,129,603.808,357.92,831,221.6,8.8075,9.7301,56,0.416,55,109,25.3,64,0.1,12,1,3,0,63286,59209,58728,0.992,0.1672,0.0712,0.02164,36,0,0,0,0,175,1,257,0,0,13,49,175,69,9.6,3.467,0,0,0,27,107,231,0,58,0,90,1,15,6,10,131,0,0,0,58,1,2,6189,6533,19814,0,0,1061,100,95.57133999999876,95.81363999999897,240,resting,581
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,105,16,simulation,4,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3371050399,lasius,4,423,120,110,80,10,26,58,45,25,95,45,12,423,1,266,99,58,9,53,6,68,0,0,0,115,0,4,10,0,86,88,0.0605,0.051,0.15,0.145,8,1.68,2,330,118,584.765,342.04,876,219,8.8213,9.7338,49,0.353,53,116,25.3,63.7,0.11,12,1,3,0,66641,62452,61971,0.992,0.1638,0.0695,0.02089,38,0,0,0,0,185,1,273,0,0,14,52,185,74,9.5,3.5,0,0,0,21,104,240,0,58,0,83,0,12,4,10,145,0,0,0,58,0,1,4182,7210,19024,0,0,585,100,96.03591999999865,96.04079999999891,240,resting,581
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,105,17,simulation,4.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1205722562,lasius,4,423,120,110,80,10,26,58,45,25,95,45,12,423,1,266,99,58,8,53,7,68,0,0,0,106,3,4,9,0,86,88,0.06,0.051,0.141,0.135,7,1.68,2,317,87,568.786,327.868,917,215.765,8.8286,9.7387,44,0.351,53,112,25.3,64,0.1,13,2,3,0,69742,65449,64963,0.993,0.1613,0.0683,0.02032,38,0,0,0,0,185,1,273,0,0,17,55,185,87,8.941,4,0,0,0,8,97,260,0,58,0,69,0,16,4,9,156,0,0,0,58,1,0,3065,7806,18233,0,0,294,100,96.07209999999857,96.13187999999884,240,laying eggs,581
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,105,18,simulation,4.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1959806374,lasius,4,423,120,110,80,10,26,58,45,25,95,45,12,423,1,266,99,58,7,54,7,68,0,0,0,104,18,3,6,0,86,89,0.0602,0.051,0.143,0.135,8,1.67,3,328,92,554.693,314.913,975,216.667,8.8363,9.7318,44,0.351,54,112,25.3,64,0.1,14,2,3,0,73502,69085,68599,0.993,0.1578,0.0666,0.01957,39,0,0,0,0,191,1,282,0,0,22,61,191,112,8.667,4.889,0,0,0,14,44,307,0,58,0,30,0,7,3,6,148,0,0,0,58,0,0,2301,7569,15774,0,0,146,100,96.02259999999849,96.08687999999877,240,laying eggs,581
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,105,19,simulation,4.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3836295500,lasius,4,423,120,110,80,10,26,58,45,25,95,45,12,423,1,266,99,58,6,55,7,68,0,0,0,101,23,2,3,0,86,89,0.0604,0.051,0.147,0.144,7,1.7,2,316,38,542.242,301.724,1025,215.789,8.8422,9.727,45,0.353,47,111,25.3,64,0.1,15,2,3,0,78231,73718,73232,0.993,0.1525,0.0642,0.01859,40,0,0,0,0,197,1,291,0,0,25,65,197,125,8.421,5.263,0,0,0,7,10,348,0,58,0,7,0,2,2,3,175,0,0,0,58,0,0,1534,6909,11406,0,0,73,100,96.05877999999841,96.0418799999987,240,laying eggs,581
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,105,20,simulation,5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2260445826,lasius,4,423,120,110,80,10,26,58,45,25,95,45,12,423,1,266,99,58,6,54,8,68,0,0,0,90,18,2,2,0,86,89,0.0623,0.051,0.174,0.174,7,1.82,1,369,11,533.592,287.698,1037,207.4,8.8388,9.7273,45,0.353,40,123,25.3,64,0.1,15,3,3,0,82556,77804,77318,0.994,0.1476,0.0619,0.01772,40,0,0,0,0,197,1,291,0,0,26,66,197,129,8,5.2,0,0,0,3,2,360,0,58,0,1,0,0,2,2,209,0,0,0,58,0,0,1271,5613,7498,0,0,36,100,96.00927999999833,96.13295999999863,240,laying eggs,581
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,105,21,simulation,5.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3438144570,lasius,4,423,120,110,80,10,26,58,45,25,95,45,12,423,1,266,99,58,4,55,9,68,0,0,0,82,6,1,2,0,86,90,0.065,0.051,0.209,0.211,7,2,3,426,59,528.394,275.655,1057,201.333,8.8248,9.7305,44,0.35,37,143,25.3,64,0.1,17,4,3,0,86109,80577,80091,0.994,0.1441,0.0604,0.01716,41,0,0,0,0,201,1,300,0,0,26,67,201,129,7.81,4.952,0,0,0,11,21,333,0,58,0,16,0,3,1,2,206,0,0,0,58,0,1,970,4504,5395,0,0,18,100,96.04545999999824,96.08795999999856,240,laying eggs,581
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,105,22,simulation,5.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3396513734,lasius,4,424,120,110,80,10,26,58,45,25,95,45,12,424,1,266,99,59,4,55,8,67,0,0,0,80,0,0,2,0,86,90,0.0638,0.0509,0.192,0.202,8,1.94,6,430,156,523.438,267.647,1133,206,8.8145,9.7378,43,0.351,51,135,25.3,63.7,0.11,17,4,4,0,89286,82968,82482,0.994,0.1426,0.0595,0.01681,42,0,0,0,0,208,1,309,0,0,26,68,208,129,7.636,4.727,0,0,0,10,87,268,0,59,0,73,0,3,0,2,161,0,0,0,59,1,0,483,3727,6530,0,0,9,100,96.08163999999816,96.04295999999849,240,resting,581
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,105,23,simulation,5.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,391691358,lasius,4,424,120,110,80,10,26,58,45,25,95,45,12,424,1,266,99,59,4,55,8,67,0,0,0,75,0,0,3,0,86,89,0.0619,0.0509,0.167,0.148,7,1.8,2,354,108,517.28,261.885,1167,202.957,8.81,9.7374,42,0.317,49,116,25.3,63.1,0.12,17,4,4,0,92106,85583,85097,0.994,0.142,0.0591,0.01657,42,0,0,0,0,208,1,309,0,0,26,68,208,129,7.304,4.522,0,0,0,1,112,252,0,59,0,89,0,4,0,3,161,0,0,0,59,0,0,180,3254,9981,0,0,4,100,96.03213999999808,95.99795999999841,240,resting,581
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,105,24,simulation,6,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2284621445,lasius,4,424,120,110,80,10,26,58,45,25,95,45,12,424,1,266,99,59,4,55,8,67,0,0,0,70,0,0,3,0,86,89,0.0619,0.0509,0.164,0.16,9,1.73,4,367,103,510.855,255.142,1171,195.167,8.809,9.7377,40,0.325,55,112,25.3,62.6,0.13,17,4,4,0,94412,87751,87265,0.994,0.1412,0.0587,0.01635,42,0,0,0,0,208,1,309,0,0,26,68,208,129,7,4.333,0,0,0,1,116,248,0,59,0,104,0,0,0,3,170,0,0,0,59,1,0,67,3026,12974,0,0,2,100,96.068319999998,95.95295999999834,240,resting,581
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,105,25,simulation,6.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3415749894,lasius,4,424,120,110,80,10,26,58,45,25,95,45,12,424,1,266,99,59,4,55,8,67,0,0,0,64,0,0,7,0,86,89,0.0595,0.0509,0.133,0.116,7,1.64,1,298,65,503.176,248.051,1191,190.56,8.8145,9.7432,40,0.325,57,98,25.3,63.3,0.12,17,4,4,0,97142,90331,89845,0.995,0.1402,0.0581,0.01607,42,0,0,0,0,208,1,309,0,0,27,69,208,136,6.72,4.32,0,0,0,1,98,266,0,59,0,86,0,0,0,7,162,0,0,0,59,0,0,25,3362,14447,0,0,1,100,96.01881999999792,96.04403999999828,240,resting,581
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,105,26,simulation,6.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2306411753,lasius,4,424,120,110,80,10,26,58,45,25,95,45,12,424,1,266,99,59,4,55,8,67,0,0,0,59,0,0,8,0,86,88,0.0588,0.0509,0.123,0.103,7,1.65,2,276,55,495.02,240.886,1198,184.308,8.8236,9.746,40,0.325,57,97,25.3,64,0.1,17,4,4,0,100371,93428,92942,0.995,0.1387,0.0574,0.01572,42,0,0,0,0,208,1,309,0,0,28,70,208,140,6.462,4.308,0,0,0,1,101,263,0,59,0,82,0,8,0,8,156,0,0,0,59,0,0,9,4552,14681,0,0,1,100,96.05499999999783,95.9990399999982,240,resting,581
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,105,27,simulation,6.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3376313527,lasius,4,424,120,110,80,10,26,58,45,25,95,45,12,424,1,266,99,59,3,56,8,67,0,0,0,54,4,0,7,0,86,88,0.06,0.0509,0.141,0.138,8,1.72,4,350,102,487.926,234.439,1218,180.444,8.8303,9.7485,40,0.325,59,105,25.3,64,0.1,18,4,4,0,103524,96443,95957,0.995,0.137,0.0566,0.01539,42,0,0,0,0,208,1,309,0,0,30,72,208,147,6.222,4.444,0,0,0,1,105,259,0,59,0,84,0,11,0,7,147,0,0,0,59,0,0,3,5333,15342,0,0,0,100,96.00549999999775,96.09011999999814,240,laying eggs,581
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,105,28,simulation,7,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3456894406,lasius,4,424,120,110,80,10,26,58,45,25,95,45,12,424,1,266,99,59,3,56,8,67,0,0,0,46,7,0,7,0,86,89,0.0583,0.0509,0.118,0.095,6,1.67,0,276,71,481.117,228.38,1240,177.143,8.8383,9.7462,40,0.325,58,96,25.3,64,0.1,18,4,4,0,106922,99693,99207,0.995,0.1352,0.0557,0.01504,42,0,0,0,0,208,1,309,0,0,33,75,208,160,6,4.714,0,0,0,1,84,280,0,59,0,71,0,5,0,7,144,0,0,0,59,0,0,1,5863,15204,0,0,0,100,96.04167999999767,96.04511999999806,240,laying eggs,581
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,105,29,simulation,7.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3811205598,lasius,4,426,120,110,80,10,26,58,45,25,95,45,12,426,1,268,99,59,2,57,6,65,0,0,0,38,5,0,6,0,86,89,0.0587,0.051,0.12,0.1,6,1.72,0,287,44,474.283,222.128,1298,179.034,8.8474,9.7489,40,0.325,59,93,25.3,64,0.1,19,4,6,0,110940,103584,103097,0.995,0.1326,0.0545,0.01459,42,0,0,0,0,208,1,309,0,0,34,76,208,166,5.793,4.69,0,0,0,20,35,312,0,59,0,44,0,2,0,6,158,0,0,0,59,0,0,0,5944,13115,0,0,0,100,96.07785999999759,96.00011999999799,240,laying eggs,581
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,105,30,simulation,7.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2320368175,lasius,4,427,120,110,80,10,26,58,45,25,95,45,12,427,1,269,99,59,3,56,6,65,0,0,0,27,6,0,3,0,86,89,0.0604,0.051,0.144,0.15,8,1.75,3,336,143,468.821,217.197,1385,184.667,8.8521,9.7501,40,0.319,58,112,25.3,64,0.1,19,5,7,0,114542,107020,106533,0.995,0.1307,0.0536,0.01425,42,0,0,0,0,208,1,309,0,0,37,79,208,177,5.6,4.933,0,0,0,100,26,242,0,59,0,100,0,9,0,3,149,0,0,0,59,0,1,0,5255,12783,0,0,0,100,96.08515999999747,96.03551999999796,240,laying eggs,581
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,105,31,simulation,7.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,126490035,lasius,4,427,120,110,80,10,26,58,45,25,95,45,12,427,1,269,99,59,2,56,7,65,0,0,0,19,3,0,2,0,86,89,0.0597,0.051,0.129,0.124,7,1.71,1,327,178,464.404,215.301,1507,194.452,8.854,9.7534,27,0.33,64,106,25.3,64.1,0.1,20,6,7,0,117036,109143,108656,0.996,0.1304,0.0534,0.01413,42,0,0,0,0,208,1,309,0,0,38,80,208,182,5.419,4.903,0,0,0,222,11,135,0,59,0,192,0,7,0,2,85,0,0,0,59,0,0,0,4271,17842,0,0,0,100,96.03565999999739,96.1265999999979,240,laying eggs,581
actual_biology_simulation_v1,baseline,resource_stress,baseline:resource_stress,105,32,simulation,8,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3003370992,lasius,4,427,120,110,80,10,26,58,45,25,95,45,12,427,1,269,99,59,1,57,7,65,0,0,0,13,0,0,2,0,86,89,0.0562,0.051,0.079,0.07,6,1.51,0,224,112,458.096,212.813,1548,193.5,8.8638,9.7575,20,0.245,76,83,25.3,63.7,0.11,21,6,7,0,118504,110368,109881,0.996,0.1304,0.0534,0.0141,42,0,0,0,0,208,1,309,0,0,38,80,208,182,5.25,4.75,0,0,0,261,8,99,0,59,0,248,0,1,0,2,69,0,0,0,59,1,0,0,3560,25770,0,0,0,100,96.07183999999731,96.08159999999782,240,resting,581
actual_biology_simulation_v1,baseline,heat_dry_stress,baseline:heat_dry_stress,101,0,initial,0,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3564787555,lasius,4,420,120,110,80,10,40,20,45,25,70,55,12,420,1,282,94,44,20,42,8,70,0,0,0,150,35,0,0,0,86,85,0.0496,0.0496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,31,25,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,282,0,0,94,0,44,0,326,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,100,96,96,240,founding,1175
actual_biology_simulation_v1,baseline,heat_dry_stress,baseline:heat_dry_stress,101,1,simulation,0.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3613354726,lasius,4,420,120,110,80,10,40,20,45,25,70,55,12,420,1,282,94,44,20,42,8,70,0,0,0,134,8,0,0,0,86,87,0.0914,0.0496,0.616,0.771,36,6,18,3254,1837,6444.04,3813.72,282,1128,3.6892,8.2089,0,0,13,276,26.6,63.5,0.19,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,124,252,0,44,0,53,0,0,0,0,241,0,0,0,44,11,0,0,0,1098,0,0,0,100,96.03617999999992,96.06884999999986,240,laying eggs,1175
actual_biology_simulation_v1,baseline,heat_dry_stress,baseline:heat_dry_stress,101,2,simulation,0.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,4125975903,lasius,4,424,120,110,80,10,40,20,45,25,70,55,12,424,1,285,94,45,20,42,4,66,0,0,0,122,0,0,1,0,86,87,0.0786,0.0496,0.414,0.5,23,2.88,17,1340,844,4253,2512.64,385,770,4.2417,7.7372,0,0,48,210,27.7,59.5,0.34,0,0,4,0,1176,300,300,1,0.2194,0.0774,0.02486,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,1,0,227,151,0,45,0,135,0,0,0,1,120,0,0,0,45,16,0,0,0,5797,0,0,0,100,96.07235999999983,96.0016199999997,240,resting,1175
actual_biology_simulation_v1,baseline,heat_dry_stress,baseline:heat_dry_stress,101,3,simulation,0.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3306292572,lasius,4,424,120,110,80,10,40,20,45,25,70,55,12,424,1,285,94,45,20,42,4,66,0,0,0,115,0,1,7,0,87,86,0.0686,0.0496,0.269,0.316,15,2.08,7,705,423,3164.973,1875.187,446,594.667,4.7084,7.5582,1,0.748,63,170,28.6,54.8,0.5,0,0,4,0,2054,823,823,1,0.2085,0.0781,0.0245,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,288,91,0,45,0,185,0,5,1,7,77,0,0,0,45,12,0,22,1745,14384,0,0,0,100,96.02285999999975,95.93438999999955,240,resting,1175
actual_biology_simulation_v1,baseline,heat_dry_stress,baseline:heat_dry_stress,101,4,simulation,1,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,334463911,lasius,4,425,120,110,80,10,40,20,45,25,70,55,12,425,1,286,94,45,20,42,3,65,0,0,0,108,0,3,18,0,87,85,0.0634,0.0496,0.198,0.251,10,1.87,6,471,258,2515.63,1485.4,447,447,5.0482,7.4025,3,0.691,66,142,29.5,50.6,0.64,0,0,5,0,3389,1832,1828,0.998,0.2249,0.0887,0.03262,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,1,0,289,90,0,45,0,180,1,19,3,18,76,0,0,0,45,1,0,743,6659,20632,0,0,0,100,96.05903999999967,95.8671599999994,240,resting,1175
actual_biology_simulation_v1,baseline,heat_dry_stress,baseline:heat_dry_stress,101,5,simulation,1.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,482871527,lasius,4,425,120,110,80,10,40,20,45,25,70,55,12,425,1,286,94,45,20,42,3,65,0,0,0,102,4,12,29,0,87,85,0.0599,0.0496,0.153,0.211,10,1.85,2,441,218,2106.72,1237.28,450,360,5.2958,7.1735,12,0.686,76,124,30.1,48.2,0.73,0,0,5,0,5428,3679,3651,0.992,0.2409,0.0982,0.0403,0,0,0,0,0,0,0,0,395,0,2,2,0,11,0,1.6,0,0,0,0,290,90,0,45,0,164,3,27,12,29,74,0,0,0,45,6,0,5901,15898,23874,0,0,0,100,96.00953999999959,96.07208999999926,240,laying eggs,1175
actual_biology_simulation_v1,baseline,heat_dry_stress,baseline:heat_dry_stress,101,6,simulation,1.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2491571780,lasius,4,426,120,110,80,10,40,20,45,25,70,55,12,426,1,287,94,45,20,41,3,64,0,0,0,93,14,18,33,0,87,85,0.0588,0.0496,0.139,0.223,12,1.75,4,433,233,1825.133,1065.253,466,310.667,5.4746,6.9398,18,0.682,78,107,30.1,47.5,0.75,0,1,6,0,8380,6461,6392,0.989,0.2445,0.102,0.04281,0,0,0,0,0,0,0,0,370,0,7,7,0,36,0,4.667,0,0,0,0,278,103,0,45,0,138,7,34,18,33,75,0,0,0,45,2,0,11963,24732,25280,0,0,330,100,96.0457199999995,96.00485999999911,240,laying eggs,1175
actual_biology_simulation_v1,baseline,heat_dry_stress,baseline:heat_dry_stress,101,7,simulation,1.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,3933607228,lasius,4,426,120,110,80,10,40,20,45,25,70,55,12,426,1,287,94,45,20,39,5,64,0,0,0,94,31,22,39,0,87,86,0.0578,0.0496,0.127,0.204,7,1.76,3,396,239,1624.206,944.886,587,335.429,5.5978,6.8061,41,0.641,76,98,30.1,48,0.73,0,3,6,0,12290,10149,10043,0.99,0.227,0.0957,0.03826,2,2,0,11,0,15,1.4,18,349,0,13,15,11,68,1.143,7.429,0,0,0,17,154,210,0,45,0,54,3,25,22,39,112,0,0,0,45,1,0,18990,29834,22244,0,0,720,100,96.08189999999942,96.07370999999897,240,laying eggs,1175
actual_biology_simulation_v1,baseline,heat_dry_stress,baseline:heat_dry_stress,101,8,simulation,2,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2677916433,lasius,4,426,120,110,80,10,40,20,45,25,70,55,12,426,1,287,94,45,19,40,5,64,0,0,0,105,43,22,39,0,87,87,0.0587,0.0496,0.14,0.227,9,1.93,4,437,227,1476.79,857.475,668,334,5.6848,6.8167,55,0.558,76,104,30,49.6,0.7,1,3,6,0,17767,15378,15233,0.991,0.194,0.081,0.02985,6,5,0,27,0,42,1.348,52,330,0,18,24,31,94,3,9,0,0,0,34,83,264,0,45,0,21,1,13,22,39,134,0,0,0,45,0,0,25205,34382,14908,0,0,1141,100,96.03239999999934,96.00647999999882,240,laying eggs,1175
actual_biology_simulation_v1,baseline,heat_dry_stress,baseline:heat_dry_stress,101,9,simulation,2.25,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,203597648,lasius,4,426,120,110,80,10,40,20,45,25,70,55,12,426,1,287,94,45,19,40,5,64,0,0,0,112,122,18,21,0,88,88,0.0632,0.0496,0.201,0.308,11,2.21,7,558,223,1371.773,789.511,743,330.222,5.7221,6.7797,56,0.552,58,132,30,54.2,0.6,1,3,6,0,23351,20574,20402,0.992,0.1781,0.0736,0.02574,10,9,0,43,0,64,1.366,88,330,0,36,46,47,187,4.444,16,0,0,0,26,42,313,0,45,0,11,0,10,18,21,196,0,0,0,45,0,0,26953,31808,9322,0,0,1576,100,96.06857999999926,96.07532999999867,240,laying eggs,1175
actual_biology_simulation_v1,baseline,heat_dry_stress,baseline:heat_dry_stress,101,10,simulation,2.5,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1441901420,lasius,4,426,120,110,80,10,40,20,45,25,70,55,12,426,1,287,94,45,18,40,6,64,0,0,0,118,124,14,16,0,88,89,0.065,0.0496,0.227,0.347,14,2.34,6,634,243,1291.704,733.988,776,310.4,5.7415,6.7668,51,0.467,47,134,29.9,59.2,0.49,2,4,6,0,29109,25695,25504,0.993,0.1705,0.0699,0.02367,14,12,0,56,0,89,1.334,123,330,0,41,55,67,208,5.6,16.4,0,0,0,32,30,319,0,45,0,6,0,13,14,16,214,0,0,0,45,2,0,24822,27152,6013,0,0,2035,100,96.01907999999918,96.00809999999852,240,laying eggs,1175
actual_biology_simulation_v1,baseline,heat_dry_stress,baseline:heat_dry_stress,101,11,simulation,2.75,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,2169581181,lasius,4,426,120,110,80,10,40,20,45,25,70,55,12,426,1,287,94,45,16,42,6,64,0,0,0,126,125,10,12,0,88,90,0.0681,0.0496,0.268,0.385,12,2.3,12,685,180,1234.738,687.876,825,300,5.7341,6.7516,50,0.41,41,156,29.9,63.2,0.41,4,4,6,0,35385,30652,30434,0.993,0.1771,0.0724,0.02462,18,16,0,77,0,119,1.35,159,330,0,45,63,88,228,6.545,16.364,0,0,0,15,22,344,0,45,0,6,0,5,10,12,253,0,0,0,45,0,0,20177,22136,4192,0,0,2309,100,96.0552599999991,96.07694999999838,240,laying eggs,1175
actual_biology_simulation_v1,baseline,heat_dry_stress,baseline:heat_dry_stress,101,12,simulation,3,0.6-general-behavior-rules,provisional_behavioral_units,20,60,38,3.6,600,390,0,0,0,0,0,0,0,0,,86400,1750285044,lasius,4,426,120,110,80,10,40,20,45,25,70,55,12,426,1,287,94,45,17,42,6,65,0,0,0,128,114,7,11,0,88,90,0.0645,0.0496,0.211,0.264,8,2.21,6,501,131,1183.03,643.627,842,280.667,5.7397,6.7514,61,0.456,64,137,29.9,63.6,0.4,4,4,6,0,40581,33743,33506,0.993,0.1758,0.0716,0.02387,21,18,0,87,0,138,1.338,185,330,0,46,67,103,233,7,15.333,0,0,0,22,20,339,0,45,0,5,0,5,7,11,207,0,0,0,45,0,0,17218,18466,2799,0,0,1659,100,96.06255999999898,96.09011999999827,240,laying eggs,1175
