seed,profile,ants_requested,pre_days,post_days,adaptation_days,phase,food_x,food_y,phase_food_trips,phase_food_collected,day,model_version,calibration_status,px_per_cm,arena_width_cm,arena_height_cm,nest_radius_cm,sim_day_seconds,random_state,species,speed,ant_count_target,pheromone_strength,diffusion_rate,evaporation_rate,sense_threshold,temperature,humidity,resource_pressure,threat_pressure,hunger_pressure,brood_demand,soldier_ratio,ants,queens,role_worker,role_nurse,role_soldier,eggs,larvae,pupae,brood_total,dead,nest_corpses,disposed_corpses,food_store,water_store,carrying_food,carrying_water,carrying_corpse,avg_energy,avg_hydration,avg_turn_noise,avg_traffic_load,traffic_max_cell,traffic_mean_occupied_cell,traffic_congested_cells,ants_with_food_memory,avg_food_memory_strength,low_noise_ants,high_noise_ants,brood_temp,brood_humidity,brood_stress,food_trips,water_trips,foraging_trips,food_collected,water_collected,food_trip_rate,water_trip_rate,corpse_moves,corpse_move_rate,task_explore,task_food,task_water,task_brood,task_corpse,task_patrol,task_defense,state_exploring,state_following_food_trail,state_following_water_trail,state_carrying_food,state_carrying_water,state_brood_care,state_corpse_cleanup,state_carrying_corpse,state_returning_to_recover,state_patrolling,state_traffic_detour,state_checking_known_food_site,food_pheromone,water_pheromone,nest_pheromone,alarm_pheromone,death_pheromone,avoid_pheromone
2,diverse,240,4,4,0.5,relocated_total,220,620,79,379,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,638937441,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,156,48,36,0,0,1,1,0,0,0,403,1926,8,0,0,88,90,0.0604,0.058,7,1.33,1,10,0.485,72,72,26,58.2,0.27,88,0,88,425,0,11,0,0,0,204,0,0,0,0,36,0,57,74,0,8,0,0,0,0,0,36,0,0,18371,0,28937,0,0,0
3,diverse,240,4,4,0.5,initial_food,960,180,8,41,4,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,3116140010,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,163,54,23,0,0,0,0,0,0,0,50,1956,41,0,0,86,90,0.0604,0.138,8,1.62,2,41,0.578,72,72,25.9,59.2,0.24,8,0,8,41,0,2,0,0,0,183,34,0,0,0,23,0,42,76,0,41,0,0,0,0,0,23,0,0,52232,0,29344,0,0,0
3,diverse,240,4,4,0.5,relocated_early,220,620,0,0,4.5,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,2538044755,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,163,54,23,1,0,0,1,0,0,0,44,1950,48,0,0,86,90,0.0604,0.138,8,1.58,2,48,0.568,72,72,25.9,59,0.25,8,0,8,41,0,1.778,0,0,0,155,62,0,0,0,23,0,34,80,0,48,0,0,0,0,0,23,0,0,50568,0,28446,0,0,0
3,diverse,240,4,4,0.5,relocated_late,220,620,71,338,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,2086471882,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,163,54,23,0,0,1,1,0,0,0,352,1922,34,0,0,89,91,0.0604,0.105,7,1.56,1,40,0.552,72,72,26,58.2,0.27,79,0,79,379,0,9.875,0,0,0,211,6,0,0,0,23,0,44,75,0,34,0,0,0,0,0,23,0,0,46820,0,29154,0,0,0
3,diverse,240,4,4,0.5,relocated_total,220,620,71,338,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,2086471882,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,163,54,23,0,0,1,1,0,0,0,352,1922,34,0,0,89,91,0.0604,0.105,7,1.56,1,40,0.552,72,72,26,58.2,0.27,79,0,79,379,0,9.875,0,0,0,211,6,0,0,0,23,0,44,75,0,34,0,0,0,0,0,23,0,0,46820,0,29154,0,0,0
4,diverse,240,4,4,0.5,initial_food,960,180,44,218,4,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,3165667691,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,158,54,28,0,0,0,0,0,0,0,224,1953,35,0,0,87,91,0.0604,0.23,12,1.62,4,47,0.544,72,72,25.9,59.2,0.24,44,0,44,218,0,11,0,0,0,201,11,0,0,0,28,0,42,72,0,35,0,0,0,0,0,28,0,0,40216,0,24687,0,0,0
4,diverse,240,4,4,0.5,relocated_early,220,620,22,116,4.5,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,1048871569,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,158,54,28,1,0,0,1,0,0,0,335,1948,22,0,0,88,91,0.0604,0.165,10,1.49,4,29,0.519,72,72,25.9,59,0.25,66,0,66,334,0,14.667,0,0,0,206,6,0,0,0,28,0,62,69,0,22,0,0,0,0,0,28,0,2,38013,0,24952,0,0,0
4,diverse,240,4,4,0.5,relocated_late,220,620,96,502,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,469791208,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,158,54,28,0,0,1,1,0,0,0,821,1927,47,0,0,89,91,0.0604,0.197,11,1.56,4,52,0.586,72,72,26,58.2,0.27,162,0,162,836,0,20.25,0,0,0,212,0,0,0,0,28,0,46,54,0,47,0,0,0,0,0,28,0,0,44038,0,25182,0,0,0
4,diverse,240,4,4,0.5,relocated_total,220,620,118,618,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,469791208,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,158,54,28,0,0,1,1,0,0,0,821,1927,47,0,0,89,91,0.0604,0.197,11,1.56,4,52,0.586,72,72,26,58.2,0.27,162,0,162,836,0,20.25,0,0,0,212,0,0,0,0,28,0,46,54,0,47,0,0,0,0,0,28,0,0,44038,0,25182,0,0,0
5,diverse,240,4,4,0.5,initial_food,960,180,30,149,4,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,1757446723,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,161,47,32,0,0,0,0,0,0,0,155,1950,45,0,0,87,90,0.0604,0.183,10,1.59,2,50,0.589,72,72,25.9,59.2,0.24,30,0,30,149,0,7.5,0,0,0,192,16,0,0,0,32,0,38,65,0,45,0,0,0,0,0,32,0,0,42855,0,25374,0,0,0
5,diverse,240,4,4,0.5,relocated_early,220,620,27,132,4.5,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,2652199854,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,161,47,32,1,0,0,1,0,0,0,281,1943,26,0,0,88,91,0.0604,0.162,8,1.55,4,32,0.524,72,72,25.9,59,0.25,57,0,57,281,0,12.667,0,0,0,200,8,0,0,0,32,0,46,77,0,26,0,0,0,0,0,32,0,1,37247,0,24560,0,0,0
5,diverse,240,4,4,0.5,relocated_late,220,620,86,439,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,2828320065,lasius,1.4,241,120,100,80,10,26,58,45,25,95,0,12,241,1,162,47,32,0,0,0,0,0,0,0,699,1920,52,0,0,90,91,0.0603,0.13,8,1.52,2,62,0.584,72,72,26,58.2,0.27,143,0,143,720,0,17.875,0,0,0,208,1,0,0,0,32,0,40,57,0,52,0,0,0,0,0,32,0,0,44164,0,24196,0,0,0
5,diverse,240,4,4,0.5,relocated_total,220,620,113,571,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,2828320065,lasius,1.4,241,120,100,80,10,26,58,45,25,95,0,12,241,1,162,47,32,0,0,0,0,0,0,0,699,1920,52,0,0,90,91,0.0603,0.13,8,1.52,2,62,0.584,72,72,26,58.2,0.27,143,0,143,720,0,17.875,0,0,0,208,1,0,0,0,32,0,40,57,0,52,0,0,0,0,0,32,0,0,44164,0,24196,0,0,0
6,diverse,240,4,4,0.5,initial_food,960,180,18,85,4,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,279614759,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,152,60,28,0,0,0,0,0,0,0,99,1957,51,0,0,86,89,0.0604,0.124,9,1.5,2,51,0.599,72,72,25.9,59.2,0.24,18,0,18,85,0,4.5,0,0,0,205,7,0,0,0,28,0,42,60,0,51,0,0,0,0,0,28,1,0,56793,0,28775,0,0,0
6,diverse,240,4,4,0.5,relocated_early,220,620,2,9,4.5,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,196487016,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,152,60,28,1,0,0,1,0,0,0,103,1951,53,0,0,86,90,0.0604,0.106,8,1.46,2,53,0.593,72,72,25.9,59,0.25,20,0,20,94,0,4.444,0,0,0,205,7,0,0,0,28,0,47,54,0,53,0,0,0,0,0,28,0,0,54202,0,27208,0,0,0
6,diverse,240,4,4,0.5,relocated_late,220,620,62,314,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,1137017964,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,152,60,28,0,0,1,1,0,0,0,386,1921,13,0,0,88,91,0.0604,0.091,7,1.34,2,17,0.537,72,72,26,58.2,0.27,82,0,82,408,0,10.25,0,0,0,211,1,0,0,0,28,0,50,86,0,13,0,0,0,0,0,28,0,1,34841,0,28141,0,0,0
6,diverse,240,4,4,0.5,relocated_total,220,620,64,323,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,1137017964,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,152,60,28,0,0,1,1,0,0,0,386,1921,13,0,0,88,91,0.0604,0.091,7,1.34,2,17,0.537,72,72,26,58.2,0.27,82,0,82,408,0,10.25,0,0,0,211,1,0,0,0,28,0,50,86,0,13,0,0,0,0,0,28,0,1,34841,0,28141,0,0,0
7,diverse,240,4,4,0.5,initial_food,960,180,42,210,4,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,3201047924,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,166,45,29,0,0,0,0,0,0,0,217,1950,35,0,0,87,90,0.0604,0.139,9,1.5,1,46,0.535,72,72,25.9,59.2,0.24,42,0,42,210,0,10.5,0,0,0,200,11,0,0,0,29,0,43,71,0,35,0,0,0,0,0,29,0,0,46640,0,26238,0,0,0
7,diverse,240,4,4,0.5,relocated_early,220,620,15,74,4.5,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,2519818400,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,166,45,29,1,0,0,1,0,0,0,286,1944,29,0,0,87,90,0.0604,0.071,6,1.39,0,34,0.523,72,72,25.9,59,0.25,57,0,57,284,0,12.667,0,0,0,206,5,0,0,0,29,0,40,88,0,29,0,0,0,0,0,29,0,1,42675,0,26227,0,0,0
7,diverse,240,4,4,0.5,relocated_late,220,620,91,455,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,102452251,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,166,45,29,0,1,0,1,0,0,0,720,1919,42,0,0,89,90,0.0604,0.186,9,1.6,3,58,0.549,72,72,26,58.2,0.27,148,0,148,739,0,18.5,0,0,0,209,2,0,0,0,29,0,43,64,0,42,0,0,0,0,0,29,0,0,45204,0,24938,0,0,0
7,diverse,240,4,4,0.5,relocated_total,220,620,106,529,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,102452251,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,166,45,29,0,1,0,1,0,0,0,720,1919,42,0,0,89,90,0.0604,0.186,9,1.6,3,58,0.549,72,72,26,58.2,0.27,148,0,148,739,0,18.5,0,0,0,209,2,0,0,0,29,0,43,64,0,42,0,0,0,0,0,29,0,0,45204,0,24938,0,0,0
8,diverse,240,4,4,0.5,initial_food,960,180,18,94,4,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,2276746434,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,153,61,26,0,0,0,0,0,0,0,102,1953,48,0,0,86,91,0.0604,0.148,7,1.5,2,51,0.597,72,72,25.9,59.2,0.24,18,0,18,94,0,4.5,0,0,0,206,8,0,0,0,26,0,40,60,0,48,0,0,0,0,0,26,2,0,43792,0,27199,0,0,0
8,diverse,240,4,4,0.5,relocated_early,220,620,19,101,4.5,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,3676786282,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,153,61,26,1,0,0,1,0,0,0,197,1947,32,0,0,87,91,0.0604,0.171,7,1.53,2,38,0.575,72,72,25.9,59,0.24,37,0,37,195,0,8.222,0,0,0,207,7,0,0,0,26,0,51,66,0,32,0,0,0,0,0,26,1,2,36822,0,25835,0,0,0
8,diverse,240,4,4,0.5,relocated_late,220,620,62,312,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,918588400,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,153,61,26,0,0,1,1,0,0,0,489,1926,55,0,0,87,91,0.0604,0.117,6,1.48,0,55,0.623,72,72,26,58.2,0.27,99,0,99,507,0,12.375,0,0,0,214,0,0,0,0,26,0,50,44,0,55,0,0,0,0,0,26,0,0,44492,0,27180,0,0,0
8,diverse,240,4,4,0.5,relocated_total,220,620,81,413,8,0.4-traffic-memory,provisional_behavioral_units,20,60,38,3.6,86400,918588400,lasius,1.4,240,120,100,80,10,26,58,45,25,95,0,12,240,1,153,61,26,0,0,1,1,0,0,0,489,1926,55,0,0,87,91,0.0604,0.117,6,1.48,0,55,0.623,72,72,26,58.2,0.27,99,0,99,507,0,12.375,0,0,0,214,0,0,0,0,26,0,50,44,0,55,0,0,0,0,0,26,0,0,44492,0,27180,0,0,0
